[    0.00s ->     4.82s] Credit spreads has been my go-to strategy that allowed me to compound my wealth while I was
[ 5230.84s ->  5235.48s] do it at a very specific time. And so what I like to do is I like to open up a put credit spread
[ 5235.48s ->  5241.56s] first. And once my put credit spread is decaying out, right, the market has moved up, then I like
[ 5241.56s ->  5247.90s] to sell a call credit spread maybe 14 days into the put credit spread lifetime. So let's just take
[ 5247.90s ->  5252.02s] this example right here. This one candlestick is a month. So let's assume that I take candlestick
[ 5252.02s ->  5258.52s] open as when I open up my put credit spread. So at $185, $180. As the market moved up, let's assume
[ 5258.52s ->  5263.78s] to move up to $220. My put credit spread is basically all decayed out to and we have two
[ 5263.78s ->  5268.66s] weeks left. And so let's assume that I think that the market might have a chance of going
[ 5268.66s ->  5274.46s] down on this candles on this candle. So I would then sell a call credit spread above that,
[ 5274.58s ->  5283.28s] let's say $230, $235 to try and add on maybe another $50. So I collected $100 down here, and
[ 5283.28s ->  5289.02s] I'm trying to win on an extra $50. With 14 days left, the market then comes back down
[ 5289.02s ->  5294.88s] to $208, and then I win on both legs. $150 for both the put and the call. So I collect
[ 5294.88s ->  5300.18s] $150 total. And you can see why I like doing it this way. Because as the market's moved up,
[ 5300.26s ->  5305.22s] I'm basically guaranteed to win on the put side to a certain extent, right? And then on
[ 5305.22s ->  5309.06s] the call side, I actually don't like to be very aggressive because I don't want to lose
[ 5309.06s ->  5313.34s] money on the call spread, right? I just want to make a little bit more money. So I tend to be very
[ 5313.34s ->  5319.06s] conservative when selling it. And when I went on that, then I increased my profit from $100 to $150.
[ 5319.58s ->  5324.62s] So that's just how I like to sell iron condors, because it gives me a better chance to win on
[ 5324.62s ->  5330.78s] both sides, right? My call strike price, it'd be a lot higher than what it was if TSM was at $185
[ 5330.78s ->  5336.50s] and I had to open it up like an $80 or $90 delta, which would be like $200 and $205. I'm able to open
[ 5336.50s ->  5342.44s] up at $230, which gives me a lot more margin for error. Okay, so let's now then finally wrap this
[ 5342.44s ->  5346.84s] all up. And I'll give you guys a couple examples of my real life trades, how I apply TA, how I apply
[ 5346.84s ->  5352.24s] these concepts to collect that $45,000. So if you see from this dashboard right here,
[ 5352.86s ->  5360.20s] you can see that my P&L is $43,000. I went at a 94% clip, lost my first trade, but I won on every
[ 5360.20s ->  5363.96s] other single one. Nothing spectacular. I'm just following the trend as you'll see later.
[ 5363.96s ->  5369.50s] My average win is $2,600. My average loss is $1,900. You can see how my average loss is less
[ 5369.50s ->  5374.60s] than my average win. Capture just means how much of the premium am I capturing. And so I've captured
[ 5374.60s ->  5380.42s] 90% of all the premium. So if I have a $100 credit, then I'm profiting $89 every single trade
[ 5380.42s ->  5387.38s] on average, which means you can see that I've taken some 75% stop losses. I don't maximize all of my
[ 5387.38s ->  5391.44s] profit. I've rolled some out as I decayed out, like we talked about earlier on in this video.
[ 5391.44s ->  5397.28s] My profit to risk is around 41%, which means I'm making 40% return on my risk every time I win.
[ 5397.98s ->  5402.32s] And then my average time in the trade is around $22, 22 days, around three weeks, which means that
[ 5402.32s ->  5409.32s] it's less than the four week DTs I'm opening, right? You can see that how like I'm rolling it
[ 5409.32s ->  5413.34s] and I'm closing it much more aggressively. And this is why you see a compound a lot more because I'm
[ 5413.34s ->  5418.58s] spending, I'm being more time efficient with my money. Again, you can see this. I have $21,000 in open
[ 5418.58s ->  5422.20s] premium, which is actually my total risk because I'm only going to risk how much I can make.
[ 5422.54s ->  5428.00s] But my open risk, if I didn't have any stop loss management is around $78,000. But my actual risk
[ 5428.00s ->  5433.64s] is only around $21,000 because again, my premium is only $21,000. So I can see I'm significantly less
[ 5433.64s ->  5438.92s] than 5%. I'm even at like four, four or 3% at the very moment. And let me know down in the
[ 5438.92s ->  5443.02s] comment section below, if you find dashboards like this very helpful, I can talk more about it.
[ 5443.02s ->  5448.70s] Or I'll give you guys more insights into the metrics in here. So what I want to do now is I
[ 5448.70s ->  5453.12s] want to take you guys into just a couple of my trades. You can see that I'm not trading too many
[ 5453.12s ->  5457.70s] tickers. I'm really only trading four tickers. So let's just go to Lockheed Martin because that's
[ 5457.70s ->  5463.78s] one of my more widely traded ones. So you guys can see how this panned out. So one thing you'll notice,
[ 5463.86s ->  5472.08s] right, is Lockheed Martin's chart is very, very, very stable, right? Very predictable. Up, down,
[ 5472.08s ->  5476.56s] up, down, right? These 200 period moving averages always act as support. Historically speaking,
[ 5477.22s ->  5482.78s] the slopes on these 2050 and 200 period moving average are just sloping up. It rarely ever slopes
[ 5482.78s ->  5486.84s] down. Number two is as it falls into these 200 period moving averages, so the volatility will
[ 5486.84s ->  5491.32s] rise. So what I want to do is I'm going to be selling at this level right here. So my first trade
[ 5491.32s ->  5497.06s] on Lockheed Martin was at $728. So let's go back to the week real quick. So I can show you $728.
[ 5497.06s ->  5502.34s] So you can see $728 is this week right here, right? As it fell into this area of support
[ 5502.34s ->  5509.80s] right here, I decided to start selling credit spreads for this experiment. And can you see
[ 5509.80s ->  5516.08s] how simple it was? As it went in, every single week or every other week, I just started selling
[ 5516.08s ->  5521.96s] credit spreads as the market moved up. And at some point in time, I will lose, right? I will hit 50%
[ 5521.96s ->  5527.94s] of my credit collected and I will stop out. But the beauty of that is that I'll lose maybe $2,000
[ 5527.94s ->  5535.10s] or 1,500 bucks, but I've already collected a total of $12,000 of like realized profit. So even if I lose
[ 5535.10s ->  5541.46s] 1,200 bucks or 1,500 bucks, so be it, right? I'm still up a lot. And that's the beauty of finding
[ 5541.46s ->  5547.52s] stocks that are very predictable because as it bounced off of the 200 period moving average right
[ 5547.52s ->  5552.44s] here, we, we can just ride this wave up and there's no, and this candlestick may very well
[ 5552.44s ->  5556.34s] continue to go up. And if it continues to go up, I just continue to keep selling it until the market
[ 5556.34s ->  5561.50s] tells me to stop. I'll talk about UNH briefly as well. UNH is the same idea. It fell into this 200
[ 5561.50s ->  5567.22s] period moving average. You can see how I'm just repeating it. Historically speaking, UNH has been
[ 5567.22s ->  5572.76s] very, very stable. It just recently because of all the controversies that it isn't. So my first trade
[ 5572.76s ->  5577.30s] was July 8th, as it entered into this area of potential support, the market continued to go
[ 5577.30s ->  5581.82s] down. So I lost on it. Fine. I got out. You see me cut my losses. Hopefully that shows you that you
[ 5581.82s ->  5586.24s] just got to cut your losses. And then I waited for a little bit and the market then fell further into
[ 5586.24s ->  5591.18s] this 200 period moving average. And then it started rebounding. And again, you can see how simple it is.
[ 5591.24s ->  5597.06s] It started rebounding and I just took advantage of this ride up. And ever since then, I've just been
[ 5597.06s ->  5600.92s] selling credit spreads every single week or every other week. And I rolled the wave up. And at some
[ 5600.92s ->  5605.92s] point in time, again, like Lockheed Martin, I will lose. I'll lose again 50% of whatever credit I
[ 5605.92s ->  5610.72s] collected. I'll take the loss and I'll just wait to see whether or not UNH is still a stock that I want
[ 5610.72s ->  5615.02s] to continue trading. And ideally speaking, if UNH continues to go up, then I just keep trading and
[ 5615.02s ->  5619.72s] trading and trading and trading it until the market tells me that I can't. Simple as that. So hopefully
[ 5619.72s ->  5625.88s] with those two examples, you can see how combining technical analysis with a good understanding of credit
[ 5625.88s ->  5630.64s] spreads, you can see how stable and how passive it can be. You don't have to overanalyze
[ 5630.64s ->  5635.38s] charts. You don't have to overanalyze concepts. You basically just ride the momentum and you
[ 5635.38s ->  5640.20s] volatility crush. There's a little bit more here that we can talk about in other more advanced
[ 5640.20s ->  5646.46s] videos if you want. But this is essentially the strategy. Areas here are much less risky. Areas up
[ 5646.46s ->  5652.54s] here are a lot more risky for the put side. But then once it gets to an area of resistance, then I
[ 5652.54s ->  5657.08s] can start maybe selling calls and potentially predict that downtrend. So let me know down in the
[ 5657.08s ->  5660.48s] comment section below if you have any questions about what I did. But hopefully that's a good
[ 5660.48s ->  5666.06s] experiment for you to understand how to trade credit spreads and how these principles work in
[ 5666.06s ->  5671.82s] live trading scenarios. And on top of that, if you guys want to see like additional examples going
[ 5671.82s ->  5676.28s] forward or if you guys want to see a live series of me trading credit spreads, let me know down in
[ 5676.28s ->  5680.22s] the comment section below and I'll see what I can do. So let's talk a little bit about risk
[ 5680.22s ->  5685.26s] management. We're going to start off with account allocation. When we're trading credit spreads,
[ 5685.26s ->  5691.14s] we do not want to use 100% of our account to trade credit spreads. I know it can be tempting,
[ 5691.26s ->  5697.64s] right? Because you think you can't lose, but you're winning a lot all the time. So a lot of us will
[ 5697.64s ->  5703.24s] think what's the risk and trust me, I used to use a lot of my account all in credit spreads is because
[ 5703.24s ->  5708.74s] this is your whole account, your emotions take over and you tend not to be able to follow your rules
[ 5708.74s ->  5715.18s] because of the stress, right? You're seeing your account move by 10 20% a day, either up or down.
[ 5715.26s ->  5720.74s] So you get greedy and you get fearful and you act irrationally. And this is how you blow up
[ 5720.74s ->  5726.42s] accounts. Exactly what happened to me back in 2018, when Trump announced his first rounds of tariffs,
[ 5726.68s ->  5732.12s] I blew up that account because I had no risk management skills. So what we should be doing
[ 5732.12s ->  5737.14s] with credit spreads is we're allocating a small portion of our account. My general rule of thumb
[ 5737.14s ->  5743.74s] is do not use more than 20% of your account in credit spreads. So as you can see from the credit
[ 5743.74s ->  5751.06s] spreads that I sold using one of my larger accounts, I'm really only using around seven to
[ 5751.06s ->  5755.78s] 8% of my total account. My allowance is around 10%. So which means that I can actually trade more
[ 5755.78s ->  5762.64s] spreads for context, I count $700,000. So I'll have around $70,000 of cash to trade. But at any one
[ 5762.64s ->  5768.64s] point, I'm really only around five to 6% of my total account, which means I'm only trading around 35,000
[ 5768.64s ->  5775.62s] to $40,000 in credit spreads at any one time. But even if I'm only using five to 7% of my account,
[ 5775.68s ->  5780.16s] you can see how much money I made over a span of two months. And that's the impressive things about
[ 5780.16s ->  5786.58s] the strategy is you don't actually need that much money to make large returns. And so let's just do
[ 5786.58s ->  5792.36s] some simple math. Let's assume that I'm returning maybe 30% a year, which is amazing. The rest of the
[ 5792.36s ->  5800.58s] account, let's assume it's just an S&P 500. You blend 10% of your account at 30% and then 90% at
[ 5800.58s ->  5807.34s] 10%. And you'll get an annualized return around 12%. That's incredible because you're using credit
[ 5807.34s ->  5812.46s] spreads to continuously compound and increase the overall returns of your portfolio. And the reason
[ 5812.46s ->  5816.88s] I trade this way is obviously based on our past experiences. Also because advanced strategies like
[ 5816.88s ->  5822.52s] this is hard, right? And it's risky. And so you do not want to be over encumbered on a
[ 5822.52s ->  5826.82s] riskier strategy, right? Make sure that most of your money is still in safe stuff and use the
[ 5826.82s ->  5832.74s] riskier options to make more money. That's it. Which leads us to number two, trade management.
[ 5832.88s ->  5837.60s] How much am I willing to risk per trade? My rule of thumb is I'm never usually willing to risk more
[ 5837.60s ->  5844.28s] than 2.5% per trade, which means that I am allowed to lose 40 trades in a row before I blow up my allowance.
[ 5844.28s ->  5850.76s] If you look at my spreads, if I allow for a 50% drawdown or 100% drawdown,
[ 5850.76s ->  5855.62s] and I'm collecting $2,000 of credit, then my max loss is going to be 2,000. That's how much
[ 5855.62s ->  5862.06s] I'm willing to risk. 2,000 divided by $70,000 is around 2.5%. I'm only collecting $2,000,
[ 5862.12s ->  5867.76s] $3,000 every trade. That's what my risk is allowing me to do. Do not trade to profit,
[ 5868.06s ->  5873.10s] trade to risk. So do not over-index again, all in on one trade. Because I know we all want to make a lot
[ 5873.10s ->  5877.80s] of money all at once, but we have to think of the worst case scenario. If we lose on that trade,
[ 5877.80s ->  5883.56s] let's assume we lose 100%, we risk everything, then we're done. We can't trade in more. And that
[ 5883.56s ->  5887.40s] is actually one of the biggest reasons as to why traders fail. And because you watch this channel,
[ 5887.94s ->  5894.70s] you know how to manage those risks. Again, do not risk more than 2.5% per trade. Make sure you guys
[ 5894.70s ->  5901.76s] are able to survive when things do not go according to plan, because they will not go according to plan
[ 5901.76s ->  5906.52s] all the time. So this might be a little bit more challenging for smaller accounts, but let's walk
[ 5906.52s ->  5909.72s] through it. It's actually not that complicated. Let's assume that you have a small account of
[ 5909.72s ->  5914.36s] maybe like $5,000, and we're not going to use more than 20% of our account to trade credit spreads,
[ 5914.74s ->  5920.72s] which means that we have around $1,000 to trade credit spreads. And at any one time,
[ 5921.00s ->  5926.64s] we're not risking more than 2.5% of our account, which means we're not going to risk more than $125
[ 5926.64s ->  5932.60s] per trade. Remember, we're trading to risk, not to profit, which allows me to lose at least eight times
[ 5932.60s ->  5937.18s] before I run out of money to trade credit spreads with. And so let's just run through one example.
[ 5937.30s ->  5942.78s] Let's assume that my stop loss is going to be 100%. That means I can collect one credit spread and get
[ 5942.78s ->  5950.06s] $125. That's the credit that I'm going to try and aim for. If my stop loss is 50% and sell two of those
[ 5950.06s ->  5957.18s] credit spreads on that one set of trade, I'm only going to risk 125 because my max drawdown per trade
[ 5957.18s ->  5963.76s] is 50%, which is going to be $61-ish. So you can see how scalable it is. Once you start winning
[ 5963.76s ->  5967.16s] on credit spreads, you'll see your account get bigger and bigger and bigger. And then you can
[ 5967.16s ->  5971.40s] start selling three, selling four, selling five credit spreads. So when I first started my account,
[ 5971.46s ->  5977.14s] maybe eight years ago, I was trading one, two, three, four, five spreads. Now I'm trading 30.
[ 5977.70s ->  5981.30s] That's the amazing part about these option strategy is that as your account scales,
[ 5981.78s ->  5986.74s] right, you keep those same rules, 2.5%, 20% of your account, you start trading more quantities,
[ 5986.74s ->  5992.72s] to keep the same proportion. That's how you make sure you do not blow up your account on one bad
[ 5992.72s ->  5997.12s] trade. Always give yourself a fighting chance. And the same is true for small accounts. And you'll
[ 5997.12s ->  6002.24s] see that small account won't be so small if you keep this up. So we've gone through a lot in this
[ 6002.24s ->  6006.02s] video, right? All the basics, the more advanced strategy, the psychological part of trading,
[ 6006.08s ->  6010.30s] how to manage your accounts. We've gone through a lot. If you guys appreciate content like this,
[ 6010.50s ->  6012.98s] make sure you guys like the video and subscribe to the channel. It'll really help me out.
[ 6012.98s ->  6017.40s] I always get some questions on taxes. So let's talk a little bit about it.
[ 6017.90s ->  6021.46s] Credit spreads is a short term option strategy, especially the way we're selling it. So there's
[ 6021.46s ->  6026.36s] no inherent tax benefits. All of these are going to be short term gains. So the only thing I can say
[ 6026.36s ->  6031.60s] is you make money, make sure you guys leave some money on the side to pay off your taxes. That's
[ 6031.60s ->  6037.10s] really all there is to it. Now let's talk a little bit about how to get started, right? Because I think a
[ 6037.10s ->  6041.44s] lot of us, you'll find credit spreads may be a little daunting. So let's go through how to start.
[ 6041.44s ->  6046.64s] When I first started, I started with paper trading, right? I'm using fake money to practice.
[ 6047.18s ->  6051.88s] I would recommend that everyone start with paper trading, mainly because credit spreads can be a
[ 6051.88s ->  6056.14s] little bit complicated, right? You have to understand how the mechanics works, right? There's a lot to
[ 6056.14s ->  6061.16s] learn, a lot to understand. But more importantly, you have to paper trade like it's real money.
[ 6061.46s ->  6066.32s] Because the most important part, hopefully you guys understand from this video is the psychological
[ 6066.32s ->  6073.28s] part. Are you able to follow these rules? Are you able to trust the process? I know from personal
[ 6073.28s ->  6078.48s] experience that when I first started paper trading, I wasn't trading in like real money. I didn't feel
[ 6078.48s ->  6083.06s] real connection to it. So when I cut, I cut. When I won, I won, right? It didn't really impact me anyway.
[ 6083.06s ->  6090.92s] And so when I graduated to real trading, I wasn't ready for the emotional toll that losing money
[ 6090.92s ->  6098.32s] had on me. That loss aversion was so much stronger when I was trading for real than it was when I was
[ 6098.32s ->  6102.74s] paper trading. So when you're paper trading, when you're practicing, you have to pretend that it's
[ 6102.74s ->  6108.62s] real or else you're not getting the right practice in. And number two tip is that credit spreads and
[ 6108.62s ->  6113.46s] option trading is hard. So be kinder to yourself because you guys are spending the time and effort
[ 6113.46s ->  6118.38s] to learn a new skill and it will take time and effort to learn it. That the more you practice,
[ 6118.38s ->  6122.46s] the more you learn, the better you'll get at it. And sooner or later, you guys will develop your
[ 6122.46s ->  6126.78s] own style that will be different than what you guys see here on this video. And that's completely
[ 6126.78s ->  6132.68s] fine. What is important is that you guys find a style that works for you and your lifestyle and your
[ 6132.68s ->  6139.38s] situation. Because the way I trade is what came out from me having to work a nine to five from my own
[ 6139.38s ->  6146.20s] personality and my own risk aversion, right? This is how I trade. Modify it, change it, make it your
[ 6146.20s ->  6150.26s] own. And that's how you guys are going to be even better than I am. Account requirements. What do
[ 6150.26s ->  6154.52s] you need to in order to sell credit spreads? So the first thing you guys have to do is that you
[ 6154.52s ->  6158.46s] guys have to apply for options permission. Every brokerage is slightly different with their
[ 6158.46s ->  6164.12s] requirements. But generally speaking, you need to get a higher level permission. So for example,
[ 6164.20s ->  6171.56s] on Fidelity, tier one does not allow you to sell credit spreads. But tier two allows you to sell
[ 6171.56s ->  6175.56s] spreads up to four legs. So perfect. You can sell a put credit spread and a call credit spread,
[ 6175.62s ->  6181.26s] iron corner of this. It's great. Tier three usually has more margin involved selling uncovered calls
[ 6181.26s ->  6188.98s] and puts. So you really only need option two for Fidelity. They have four option levels. For IBKR,
[ 6189.10s ->  6192.50s] you'll probably have to be at level three. You need the short call spread and short put spread.
[ 6192.98s ->  6197.90s] And if you go to Robinhood, if you can see from my screen, in order for me to trade spreads,
[ 6197.90s ->  6202.84s] I need to switch to a margin account, which will allow me to access level three options trading,
[ 6202.98s ->  6207.60s] which is what I would need in order to sell calls and put spreads. Just check what your brokerage
[ 6207.60s ->  6210.60s] requirements are. Apply for the correct level that allows you to sell credit spreads.
[ 6210.76s ->  6215.08s] We've gone to the end of the video. Hope you guys learned a lot. Hope you guys have a better
[ 6215.08s ->  6220.16s] and robust understanding of what credit spreads are. I'm just really just going to talk to the camera now
[ 6220.16s ->  6225.98s] and give you guys a little bit of my experience so that you guys can hopefully refer back to this
[ 6225.98s ->  6229.90s] video and this section to be like, hey, yeah, I'm experiencing that as well. And hopefully this
[ 6229.90s ->  6235.62s] will help you along in your journey on selling credit spreads. First things first, like I said
[ 6235.62s ->  6241.52s] in the beginner video, trading credit spreads is difficult. It is a form of trading. So you'll have
[ 6241.52s ->  6246.58s] really high highs and you have really, really low lows. So the first and probably most important
[ 6246.58s ->  6251.84s] tip, you guys haven't already inferred it from this video, is that emotional control is the most
[ 6251.84s ->  6256.50s] important thing. We have to be able to learn how to control our emotions so that we can stick to our
[ 6256.50s ->  6261.16s] plan. And there's another like theory called hot hand fallacy. And this happened to me as well,
[ 6261.48s ->  6266.52s] where you win 10 trades in a row or you win 10 hands in a row at poker and you think you're on a
[ 6266.52s ->  6272.32s] streak. So the next hand you size up. So instead of 2.5%, you go up to 10%. And then you lose that next
[ 6272.32s ->  6277.22s] trade, which then leads to the next emotion that comes very often, which is revenge trading. You take a
[ 6277.22s ->  6282.16s] large L and you go, I want to make that money back. So you enter ill-advised trade, you take more risk
[ 6282.16s ->  6286.24s] on and you lose that one as well, right? You can see how the cycle repeats itself. And all of this
[ 6286.24s ->  6290.46s] happens because you can't control your emotions. On the flip side, there's also going to be time
[ 6290.46s ->  6294.34s] where you don't want to lose money. Trust me, I've been there, right? Because it hurts. It sucks,
[ 6294.40s ->  6299.90s] right? It's real money. You've worked hard for that money. On top of that, you may not want to cut
[ 6299.90s ->  6304.02s] your trade because you think there's more room to run, right? It hits your stop loss of 50%, but you're like,
[ 6304.02s ->  6308.44s] hey, I was up 75% earlier. I want to get back up there. So you don't want to cut because
[ 6308.44s ->  6314.24s] that perceived motion of losing unrealized gains hurts. Fear and greed will dictate a lot of your
[ 6314.24s ->  6319.34s] actions. Make sure you guys do your best to tune those out, which leads me to number two. The best
[ 6319.34s ->  6323.96s] losers are the best winners. Comparing myself now to where I was four years ago, I don't necessarily
[ 6323.96s ->  6329.06s] think my understanding of credit spreads is that much better. Sure, I've learned a lot more over the
[ 6329.06s ->  6334.00s] last four years or five years, but the main difference that I am now a much better loser.
[ 6334.60s ->  6340.22s] Back then, I couldn't lose. I hated losing. The loss is not at me, right? But now I take the loss
[ 6340.22s ->  6344.64s] and I move on. If you guys are able to develop this muscle, to develop this skill, you'll be
[ 6344.64s ->  6347.92s] successful regardless of what you're trading. It doesn't matter if it's leaps, credit spreads,
[ 6348.04s ->  6352.00s] debit spreads. And if you guys want more information on how I trade leaps, you guys want more information
[ 6352.00s ->  6355.66s] on how I day trade, let me know down in the comment section below, which leads us to the third tip.
[ 6355.66s ->  6361.80s] You do not need to overreach for gains. If you trade the right way, if you follow a plan,
[ 6361.92s ->  6367.55s] if you make a plan and tailor it towards what you like to do, you'll be successful in the long run
[ 6367.55s ->  6372.23s] as long as you play the probabilities. Think about it this way. I, my average on one trade,
[ 6372.31s ->  6378.81s] 20% return. S&P 500 on average averages 10% a year. So on one trade, you're already doing better
[ 6378.81s ->  6386.47s] than S&P 500. 20% annualized is 240%. That is better than any hedge fund out in the market right
[ 6386.47s ->  6392.93s] now. So if you're able to do like 30%, 40% a year, dude, you're amazing. You're doing great.
[ 6393.31s ->  6398.91s] As long as you're trading well, the gains will come. Simple as that. Don't reach. The next one,
[ 6399.17s ->  6402.89s] like I said in the beginning of the video, be kind to yourself. Learning how to trade credit spreads or
[ 6402.89s ->  6406.65s] learning how to trade in general is very difficult. You're going to make mistakes. You're going to lose
[ 6406.65s ->  6410.67s] some money. You might make a lot of money, but make sure you guys take the time to congratulate
[ 6410.67s ->  6413.71s] yourselves, right? If once you open your first credit spell, let me know in the comment section
[ 6413.71s ->  6417.23s] below. I want to know, right? Because you guys are taking the time to learn a new skill. And that's
[ 6417.23s ->  6422.43s] very, very admirable. Be kind to yourself because you will make mistakes. Mistakes are loud. They're
[ 6422.43s ->  6427.17s] okay. I've made many throughout my trading career. And I can, I can tell you so many stories that you
[ 6427.17s ->  6431.47s] can probably, that you'll probably get very bored of them. And the next one, which is probably the most
[ 6431.47s ->  6435.99s] important tip if you want to improve, which is you guys have the journal. Write down all your trades.
[ 6435.99s ->  6439.17s] Make sure you guys are tracking what you are learning, what you're not doing well, what you
[ 6439.17s ->  6443.71s] are doing well. This channel actually started as a, as a way for me to journal video journaling,
[ 6443.83s ->  6448.69s] but obviously it's grown a lot more than that. But journaling is really how you improve. Make sure
[ 6448.69s ->  6452.43s] you guys journal, make sure you guys track those trades so that you guys can not make the same
[ 6452.43s ->  6456.67s] mistakes over and over and over again. And lastly, don't compare yourself to others. You only have
[ 6456.67s ->  6460.53s] to compare yourself to yourself. Everybody is at a different part in their life. Everyone's situation
[ 6460.53s ->  6464.31s] is different. If you guys are comparing yourself to me, it may not be a fair comparison because I've
[ 6464.31s ->  6467.89s] been doing this for much longer than you. Comparison is a thief of joy. Don't do it.
[ 6468.41s ->  6471.89s] Thanks for listening to me ramble. Let me know if you guys have any comments or questions down in
[ 6471.89s ->  6477.01s] the comments section below. If you guys enjoyed the content, I would really appreciate it if you
[ 6477.01s ->  6481.19s] guys liked the video and then subscribe to the channel. I'm on a mission to really put out the
[ 6481.19s ->  6486.03s] best content out there so that people can make a change in their life. Options has done really well
[ 6486.03s ->  6491.31s] for me. Learning how to invest has really impacted my life. I can't imagine where I would be without it.
[ 6491.31s ->  6495.15s] If you guys want to learn how to sell puts, much easier. I made a masterclass. I'll link in the
[ 6495.15s ->  6498.71s] end screen right here. If you guys want to learn more about TA, I'll also link it in the end screen
[ 6498.71s ->  6503.07s] right here. Until next time, stay safe. Wish you guys all the best. Peace.
